浅谈小学教师道德教育的内容与途径,"教师的职业道德道德修养家庭伦理道德价值观敬业乐教社会稳定正道德教育作为提高全民...小学教师是对少年儿童进行道德教育的启蒙者,其道德修养水平的高低与民族未来...",1996,知网/维普/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%28be62b402d0fb158f018e98a8326c2638%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%B5%85%E8%B0%88%E5%B0%8F%E5%AD%A6%E6%95%99%E5%B8%88%E9%81%93%E5%BE%B7%E6%95%99%E8%82%B2%E7%9A%84%E5%86%85%E5%AE%B9%E4%B8%8E%E9%80%94%E5%BE%84&sc_us=13996350842314137255&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
加强学前教师职业道德教育的做法,"以及与之相适应的道德观念、情操和品质.由于教师所从事的职业是教育人、塑造人,而学前教育的特点是对幼儿人生启蒙教育,德育重于智育,因此学前教师的道德素质比教师...",2007,维普/万方/知网/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%285071dcd71740d0054a2f81a06e21b75f%29&filter=sc_long_sign&sc_ks_para=q%3D%E5%8A%A0%E5%BC%BA%E5%AD%A6%E5%89%8D%E6%95%99%E5%B8%88%E8%81%8C%E4%B8%9A%E9%81%93%E5%BE%B7%E6%95%99%E8%82%B2%E7%9A%84%E5%81%9A%E6%B3%95&sc_us=14896489120354280516&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
近代中国职业教育的启蒙——晚清洋务派技艺、实业教育思想研究,"现代职业教育是以与蒸汽为动力的机器生产相联系的工业生产的产物,它既有别于中国古代技艺教育,又存在某种思想的传承与源流.本文在分析现代职业教育未能在中国产生...",2005,知网/维普/万方/百度文库(账号登陆免费)/豆丁网(账号登陆免费)爱学术(全网免费下载)道客巴巴(账号登陆免费),http://xueshu.baidu.com/s?wd=paperuri%3A%2807b5c7b53a4bb095ae58fe7dac2963a6%29&filter=sc_long_sign&sc_ks_para=q%3D%E8%BF%91%E4%BB%A3%E4%B8%AD%E5%9B%BD%E8%81%8C%E4%B8%9A%E6%95%99%E8%82%B2%E7%9A%84%E5%90%AF%E8%92%99%E2%80%94%E2%80%94%E6%99%9A%E6%B8%85%E6%B4%8B%E5%8A%A1%E6%B4%BE%E6%8A%80%E8%89%BA%E3%80%81%E5%AE%9E%E4%B8%9A%E6%95%99%E8%82%B2%E6%80%9D%E6%83%B3%E7%A0%94%E7%A9%B6&sc_us=9692204832557939984&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
浅谈幼儿钢琴启蒙教学,"探讨了如何对初学钢琴的幼儿进行正确的启蒙教育,希望对进行幼儿钢琴启蒙教学的老师...宿迁泽达职业技术学院《戏剧之家》佟琳;; 浅谈幼儿钢琴启蒙教学 [J];戏剧之家...",2014,知网/维普/jinyueya.com,http://xueshu.baidu.com/s?wd=paperuri%3A%289b0e8b458e5f88c1451b0a6168241239%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%B5%85%E8%B0%88%E5%B9%BC%E5%84%BF%E9%92%A2%E7%90%B4%E5%90%AF%E8%92%99%E6%95%99%E5%AD%A6&sc_us=4880181380082060390&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
近代金融职业教育的启蒙与发展,摘　要: 20世纪初中国金融业的迅猛发展.为金融职业教育提供了坚实的经济基础。民国初年的商业学校得到了前所未有的发展.并由此打下了民国金融职业教育的基石。“大...,2016,维普/知网/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%2870de80c7baf8120ca66067e889047289%29&filter=sc_long_sign&sc_ks_para=q%3D%E8%BF%91%E4%BB%A3%E9%87%91%E8%9E%8D%E8%81%8C%E4%B8%9A%E6%95%99%E8%82%B2%E7%9A%84%E5%90%AF%E8%92%99%E4%B8%8E%E5%8F%91%E5%B1%95&sc_us=4127689918179040026&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
提高幼儿园语言领域教学的有效性探究,"幼儿园作为对孩子进行启蒙教育的地方,在每个孩子的成长过程中,都有着重要的作用...黄蕾重庆青年职业技术学院小作家选刊...",2016,万方/道客巴巴(账号登陆免费),http://xueshu.baidu.com/s?wd=paperuri%3A%28dc0c80159584470c4c9cb37acf19fb31%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%8F%90%E9%AB%98%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%AF%AD%E8%A8%80%E9%A2%86%E5%9F%9F%E6%95%99%E5%AD%A6%E7%9A%84%E6%9C%89%E6%95%88%E6%80%A7%E6%8E%A2%E7%A9%B6&sc_us=13200329435547347057&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
刍议文学教育及当代文学的启蒙,"在当代文学的发展中,文学教育是当代文学的基础,是当代文学的重要启蒙思 想,是...刘静湖南工程职业技术学院信息工程系《青年作家》...",2015,维普/知网/道客巴巴(账号登陆免费)/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%2876cd97e1d192e13ddd2c87deb526f956%29&filter=sc_long_sign&sc_ks_para=q%3D%E5%88%8D%E8%AE%AE%E6%96%87%E5%AD%A6%E6%95%99%E8%82%B2%E5%8F%8A%E5%BD%93%E4%BB%A3%E6%96%87%E5%AD%A6%E7%9A%84%E5%90%AF%E8%92%99&sc_us=4970236200323021398&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
满足孩子的职业好奇心,"摘　要: 根据人对职业的理解和追求的过程,职业生涯规划教育大致可分为职业启蒙期、职业探索期和职业确立期三个阶段。启蒙期,孩子对职业一无所知,需要在孩子心中建...",2015,知网/维普,http://xueshu.baidu.com/s?wd=paperuri%3A%28e8321ebe9666b926e8cf40fd2f068727%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%BB%A1%E8%B6%B3%E5%AD%A9%E5%AD%90%E7%9A%84%E8%81%8C%E4%B8%9A%E5%A5%BD%E5%A5%87%E5%BF%83&sc_us=6224333643198392630&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
思想政治课教学对幼师生职业价值观的引导,"摘　要: 幼师生是未来我国幼儿教育事业发展的中坚力量,一个素质全面的幼儿教师,对幼儿的启蒙教育具有举足轻重的意义.而作为综合性、时代感最强的政治课在其中理应...",2010,万方/维普/知网/道客巴巴(账号登陆免费)/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%28b52dca9b812aa3f885e7fc0ee4098406%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%80%9D%E6%83%B3%E6%94%BF%E6%B2%BB%E8%AF%BE%E6%95%99%E5%AD%A6%E5%AF%B9%E5%B9%BC%E5%B8%88%E7%94%9F%E8%81%8C%E4%B8%9A%E4%BB%B7%E5%80%BC%E8%A7%82%E7%9A%84%E5%BC%95%E5%AF%BC&sc_us=10385782620996371861&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
"职业体验日,跨出职业启蒙重要一步","正最近,上海推出的首届学生职业体验日活动很火爆,报名主渠道微信公众号""上海教育""(微信号""diyijiaoyu"")的统计数据显示,报名开通两天不到,近万个体验名额就被预订一...",2014,知网/维普/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%28f4fca77f5a64ff49fe5b88fc0768c175%29&filter=sc_long_sign&sc_ks_para=q%3D%E8%81%8C%E4%B8%9A%E4%BD%93%E9%AA%8C%E6%97%A5%2C%E8%B7%A8%E5%87%BA%E8%81%8C%E4%B8%9A%E5%90%AF%E8%92%99%E9%87%8D%E8%A6%81%E4%B8%80%E6%AD%A5&sc_us=15388188328655464476&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
幼儿教师职业道德,"幼儿教师担负着学前儿童启蒙教育、促进幼儿身心全面和谐发展的重任,其职业道德研究成为一门与时俱进的重要课题。《幼儿教师职业道德/全国学前教育(新课程标准)“十二五”规划教材》主要从幼儿教师职业道德的范畴与规范,幼儿园教育活动、生活活动、游戏...",2013,bookask.com,http://xueshu.baidu.com/s?wd=paperuri%3A%2834fea79085e3a47541e65ebe5f0e845e%29&filter=sc_long_sign&sc_ks_para=q%3D%E5%B9%BC%E5%84%BF%E6%95%99%E5%B8%88%E8%81%8C%E4%B8%9A%E9%81%93%E5%BE%B7&sc_us=5148357392896179607&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
大学启蒙的内涵探析,大学启蒙具有政治、教育与哲学三重文化意义。doi:10.3969/j.issn.1003-2614.2013.02.003汤广全江西科技师范学院职业教育研究所计洁灵江西科技师范学院职教研究院《...,2013,维普/知网/万方/道客巴巴(账号登陆免费)/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%28dbf88c67e35ec10f959b3419b243d808%29&filter=sc_long_sign&sc_ks_para=q%3D%E5%A4%A7%E5%AD%A6%E5%90%AF%E8%92%99%E7%9A%84%E5%86%85%E6%B6%B5%E6%8E%A2%E6%9E%90&sc_us=1521317823437044584&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
会计职业道德与“启蒙”教育,"屡屡发生的会计信息失真现象,把会计职业道德教育摆到了非常重要的位置.学校作为培养会计人员的主要机构,在开展会计职业道德教育方面还存在一些问题.文 章在调查的...",2008,知网/维普/万方/爱学术(全网免费下载)/jinyueya.com,http://xueshu.baidu.com/s?wd=paperuri%3A%288f8a38cae67c959daefe87eead3689ee%29&filter=sc_long_sign&sc_ks_para=q%3D%E4%BC%9A%E8%AE%A1%E8%81%8C%E4%B8%9A%E9%81%93%E5%BE%B7%E4%B8%8E%E2%80%9C%E5%90%AF%E8%92%99%E2%80%9D%E6%95%99%E8%82%B2&sc_us=18141032060455089473&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
开展职业启蒙是改变社会偏见的良方,"摘　要: 追寻我国职业启蒙的历史,虽说20世纪初就开始了对职业生涯指导的探索,如1919年黄炎培等人在《教育与职业》杂志社上发行了《职业指导号》、主要介绍西方的职...",2015,维普/cssn.cn/paper.jyb.cn(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%28bfab1d468e4adf94481be7c86b307d78%29&filter=sc_long_sign&sc_ks_para=q%3D%E5%BC%80%E5%B1%95%E8%81%8C%E4%B8%9A%E5%90%AF%E8%92%99%E6%98%AF%E6%94%B9%E5%8F%98%E7%A4%BE%E4%BC%9A%E5%81%8F%E8%A7%81%E7%9A%84%E8%89%AF%E6%96%B9&sc_us=13192424588340075770&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
高职院校创业教育体系构建研究,"模拟、创业实践孵化三个模块,构建创业教育体系,对高职学生进行创业启蒙、教育、...雍楚婷杨凌职业技术学院邱贞龙陕西长安大学《亚太教育》...",2015,万方/维普/知网,http://xueshu.baidu.com/s?wd=paperuri%3A%28bd6773edd2b7d6b85423b541e1a24892%29&filter=sc_long_sign&sc_ks_para=q%3D%E9%AB%98%E8%81%8C%E9%99%A2%E6%A0%A1%E5%88%9B%E4%B8%9A%E6%95%99%E8%82%B2%E4%BD%93%E7%B3%BB%E6%9E%84%E5%BB%BA%E7%A0%94%E7%A9%B6&sc_us=8681776663081287826&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
职业启蒙不仅仅为了启蒙职业,"职业启蒙活动与课程已经在上海中小学开展起来了,相关的教材也在酝酿之中,据说该教学活动还有望列入统一的教学计划。这不仅对于落实上海教育规划纲要的核心理念""为...",2013,维普/知网/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%287358975601c48f92cd98dbd9f7d36c23%29&filter=sc_long_sign&sc_ks_para=q%3D%E8%81%8C%E4%B8%9A%E5%90%AF%E8%92%99%E4%B8%8D%E4%BB%85%E4%BB%85%E4%B8%BA%E4%BA%86%E5%90%AF%E8%92%99%E8%81%8C%E4%B8%9A&sc_us=13755489860321298962&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
论高校博物馆与现代通识教育,"教育的类型也因而极为丰富,从启蒙教育、家庭教育开始,学业教育、职业教育、社会教育、素质教育、成人教育、社区教育等等,《中国博物馆协会博物馆学专业委员会2013年“博物馆与教育”学术研讨会论文集》李慧竹...",,知网,http://xueshu.baidu.com/s?wd=paperuri%3A%28c6f6f9944647c1d71360a7e5b749bdf2%29&filter=sc_long_sign&sc_ks_para=q%3D%E8%AE%BA%E9%AB%98%E6%A0%A1%E5%8D%9A%E7%89%A9%E9%A6%86%E4%B8%8E%E7%8E%B0%E4%BB%A3%E9%80%9A%E8%AF%86%E6%95%99%E8%82%B2&sc_us=11697003090186264462&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
职业素质的启蒙与培养,"摘要: 本文通过对职业素质形成规律的分析,系统阐述了职业素质启蒙的意义;同时,...张敏山东科技大学经济管理学院《中国成人教育》...",2011,知网/维普/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%28a46ed1ca8e96a958c7266884c7b638bf%29&filter=sc_long_sign&sc_ks_para=q%3D%E8%81%8C%E4%B8%9A%E7%B4%A0%E8%B4%A8%E7%9A%84%E5%90%AF%E8%92%99%E4%B8%8E%E5%9F%B9%E5%85%BB&sc_us=3667144518718299915&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
回忆我的职业“启蒙”,"摘　要: 2004年,我以农村乡镇教研员的身份被选调进县实验小学,心里非常高兴,因为校长金沙是我初为人师时的乡教育助理。不过很遗憾,2003年他已退二线。",2006,知网/维普/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%28559f70f3c5716837ee9d3a225b78364c%29&filter=sc_long_sign&sc_ks_para=q%3D%E5%9B%9E%E5%BF%86%E6%88%91%E7%9A%84%E8%81%8C%E4%B8%9A%E2%80%9C%E5%90%AF%E8%92%99%E2%80%9D&sc_us=11304963797036663974&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
大职教观视野下现代职业教育体系的构建,"简而言之,现代职业教育应建立在满足社会经济发展的高需求、人民群众的普遍需求以及职业人个体的普适性需求等外部需求基础上,从而构建包容职业启蒙、职业准备、以及...",2016,维普,http://xueshu.baidu.com/s?wd=paperuri%3A%28b45a1718d9bbffc0e43ea773bfbb4e3a%29&filter=sc_long_sign&sc_ks_para=q%3D%E5%A4%A7%E8%81%8C%E6%95%99%E8%A7%82%E8%A7%86%E9%87%8E%E4%B8%8B%E7%8E%B0%E4%BB%A3%E8%81%8C%E4%B8%9A%E6%95%99%E8%82%B2%E4%BD%93%E7%B3%BB%E7%9A%84%E6%9E%84%E5%BB%BA&sc_us=7243394589451896166&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
浅谈幼儿钢琴启蒙教学,启蒙教学学习过程课外教育钢琴学习练琴钢琴考级铺垫作用提问方式弹奏技巧摘要: 一、...魏玥玥信阳职业技术学院《文学教育》...,2016,知网/维普/万方/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%284d095bdb677ac28bb42a718665891848%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%B5%85%E8%B0%88%E5%B9%BC%E5%84%BF%E9%92%A2%E7%90%B4%E5%90%AF%E8%92%99%E6%95%99%E5%AD%A6&sc_us=7759797478220540971&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
"普职融通,让普通教育更普通——专访教育部职业技术教育中心研究所所长杨进","而在教育被简化成了一条升学直线的背景下,职业教育要承担怎样的历史使命,在基础教育中加入职业启蒙有着怎样意义和作用?带着这些问题,记者采访到了教育部职业技术...",2016,知网/万方,http://xueshu.baidu.com/s?wd=paperuri%3A%28148f1ca376e7f86332d6462aeb812431%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%99%AE%E8%81%8C%E8%9E%8D%E9%80%9A%2C%E8%AE%A9%E6%99%AE%E9%80%9A%E6%95%99%E8%82%B2%E6%9B%B4%E6%99%AE%E9%80%9A%E2%80%94%E2%80%94%E4%B8%93%E8%AE%BF%E6%95%99%E8%82%B2%E9%83%A8%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E6%95%99%E8%82%B2%E4%B8%AD%E5%BF%83%E7%A0%94%E7%A9%B6%E6%89%80%E6%89%80%E9%95%BF%E6%9D%A8%E8%BF%9B&sc_us=4653474637394346081&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
浙江省宁波市甬江职业高级中学“职业启蒙”大型体验活动成功举行,"摘　要: 5月23日,宁波市甬江职业高级中学在翠柏校区举行了盛大的职业体验活动。来自宁波大市各个初中学校的近千名学生走进学校,尽情体验职业教育的魅力。宁波市教...",2015,维普/知网,http://xueshu.baidu.com/s?wd=paperuri%3A%28344efaa366165e21a1bcedabcfa43d65%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%B5%99%E6%B1%9F%E7%9C%81%E5%AE%81%E6%B3%A2%E5%B8%82%E7%94%AC%E6%B1%9F%E8%81%8C%E4%B8%9A%E9%AB%98%E7%BA%A7%E4%B8%AD%E5%AD%A6%E2%80%9C%E8%81%8C%E4%B8%9A%E5%90%AF%E8%92%99%E2%80%9D%E5%A4%A7%E5%9E%8B%E4%BD%93%E9%AA%8C%E6%B4%BB%E5%8A%A8%E6%88%90%E5%8A%9F%E4%B8%BE%E8%A1%8C&sc_us=10953268868669896790&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
职业体验日:为孩子的职业理想启蒙,职业体验日:为孩子的职业理想启蒙职业理想孩子技术学校活动体验体验活动上海市...陈之腾《上海教育》...,2014,维普/知网/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%28bce46d24dc9c65c73ddbdc50ccc2714a%29&filter=sc_long_sign&sc_ks_para=q%3D%E8%81%8C%E4%B8%9A%E4%BD%93%E9%AA%8C%E6%97%A5%3A%E4%B8%BA%E5%AD%A9%E5%AD%90%E7%9A%84%E8%81%8C%E4%B8%9A%E7%90%86%E6%83%B3%E5%90%AF%E8%92%99&sc_us=4330909723407450523&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
《福建幼儿师范高等专科人才培养工作现场考察评估报告》概述,中等师范教育;教学改革成果;科学决策能力;教育管理经验;高等职业教育;教育师资;...逐渐成为福建省学前教育、小学教育及海外华文启蒙教育的师资培养培训基地和科研...,2014,知网,http://xueshu.baidu.com/s?wd=paperuri%3A%28f186966ca36eb622436c609e88bd2228%29&filter=sc_long_sign&sc_ks_para=q%3D%E3%80%8A%E7%A6%8F%E5%BB%BA%E5%B9%BC%E5%84%BF%E5%B8%88%E8%8C%83%E9%AB%98%E7%AD%89%E4%B8%93%E7%A7%91%E4%BA%BA%E6%89%8D%E5%9F%B9%E5%85%BB%E5%B7%A5%E4%BD%9C%E7%8E%B0%E5%9C%BA%E8%80%83%E5%AF%9F%E8%AF%84%E4%BC%B0%E6%8A%A5%E5%91%8A%E3%80%8B%E6%A6%82%E8%BF%B0&sc_us=5144585458580063704&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
幼师启蒙舞蹈课程教育研究,"启蒙舞蹈教育课程的设置是近些年幼师教育中的一个薄弱环节,在幼儿舞蹈启蒙教育中,...杨喆济宁第一职业中等专业学校环球人文地理...",2014,知网/万方/维普/百度文库(账号登陆免费),http://xueshu.baidu.com/s?wd=paperuri%3A%283cf7a671adb14fa8bbdc764c9881ba3b%29&filter=sc_long_sign&sc_ks_para=q%3D%E5%B9%BC%E5%B8%88%E5%90%AF%E8%92%99%E8%88%9E%E8%B9%88%E8%AF%BE%E7%A8%8B%E6%95%99%E8%82%B2%E7%A0%94%E7%A9%B6&sc_us=9063250219924592267&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
义务教育阶段学生职业意识缺失和培养思考,"摘　要: 职业发展是一个终身发展过程,义务教育阶段应成为职业启蒙教育阶段,为后阶段学生职业终身发展奠定基础。本文从学校、教师、学生、社会等四方面分析了义务教...",2012,知网/维普/万方/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%28c0eb5edeb24c28a1e7a6c2ec819cb155%29&filter=sc_long_sign&sc_ks_para=q%3D%E4%B9%89%E5%8A%A1%E6%95%99%E8%82%B2%E9%98%B6%E6%AE%B5%E5%AD%A6%E7%94%9F%E8%81%8C%E4%B8%9A%E6%84%8F%E8%AF%86%E7%BC%BA%E5%A4%B1%E5%92%8C%E5%9F%B9%E5%85%BB%E6%80%9D%E8%80%83&sc_us=3493689835294338893&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
关于职业教育文化学的研究趋势,摘　要:职业教育文化学的构建承继了以往的教育科学成果.又从根本上受到哲学的启蒙.大量吸收了教育哲学与教育文化学的研究成果。职业教育文化学是一门从教育哲学萌...,2010,维普/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%28b4dc88563e26ceb3b8d152ef4b40eec4%29&filter=sc_long_sign&sc_ks_para=q%3D%E5%85%B3%E4%BA%8E%E8%81%8C%E4%B8%9A%E6%95%99%E8%82%B2%E6%96%87%E5%8C%96%E5%AD%A6%E7%9A%84%E7%A0%94%E7%A9%B6%E8%B6%8B%E5%8A%BF&sc_us=7951143177226137260&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
"专业学习,让您的职业生涯永葆活力——让学习成为生命的状态","摘要: 教师.在人类文明的传播过程中,是延续与发展的中间环节,他要吸收,然后释放,他必须超前地接受,然后前瞻性地启蒙。",2005,维普,http://xueshu.baidu.com/s?wd=paperuri%3A%283b55477fdefcb70a07a48910082f28e3%29&filter=sc_long_sign&sc_ks_para=q%3D%E4%B8%93%E4%B8%9A%E5%AD%A6%E4%B9%A0%2C%E8%AE%A9%E6%82%A8%E7%9A%84%E8%81%8C%E4%B8%9A%E7%94%9F%E6%B6%AF%E6%B0%B8%E8%91%86%E6%B4%BB%E5%8A%9B%E2%80%94%E2%80%94%E8%AE%A9%E5%AD%A6%E4%B9%A0%E6%88%90%E4%B8%BA%E7%94%9F%E5%91%BD%E7%9A%84%E7%8A%B6%E6%80%81&sc_us=15399960889143213204&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
高职院校开展职业道德教育的四个阶段,"对高职学生进行系统的职业道德教育大体可分为四个阶段:启蒙阶段,重点是开展入学教育和校外生产见习;认识和理解阶段,重点是进行""爱国、荣校、敬业、勤学,做合格专业...",2008,万方/知网/维普/爱学术(全网免费下载)/jinyueya.com,http://xueshu.baidu.com/s?wd=paperuri%3A%28ae2883b16cf97eb241c03a3c7a38f84c%29&filter=sc_long_sign&sc_ks_para=q%3D%E9%AB%98%E8%81%8C%E9%99%A2%E6%A0%A1%E5%BC%80%E5%B1%95%E8%81%8C%E4%B8%9A%E9%81%93%E5%BE%B7%E6%95%99%E8%82%B2%E7%9A%84%E5%9B%9B%E4%B8%AA%E9%98%B6%E6%AE%B5&sc_us=12065934673653109624&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
钢琴启蒙教育的兴趣培养,"杨玉立苏州旅游与财经高等职业技术学校《现代阅读(教育版)》杨玉立. 钢琴启蒙教育的兴趣培养[J].现代阅读(教育版),2011,(13)...",2011,知网/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%28597e02010cd3d825f0f9c4fa7a5a1ae9%29&filter=sc_long_sign&sc_ks_para=q%3D%E9%92%A2%E7%90%B4%E5%90%AF%E8%92%99%E6%95%99%E8%82%B2%E7%9A%84%E5%85%B4%E8%B6%A3%E5%9F%B9%E5%85%BB&sc_us=2290522067726312803&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
浅谈钢琴启蒙教育,"本文通过对钢琴的基础教学特征,结合市场音乐教育的现状,对钢琴启蒙教育的未来进行了一定的思辨和探讨.刘卉湖北艺术职业学院音乐系文艺生活·文艺理论文刘卉.浅谈钢...",2009,万方/道客巴巴(账号登陆免费)/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%283b4f2eac42855b6321f6c60195c38973%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%B5%85%E8%B0%88%E9%92%A2%E7%90%B4%E5%90%AF%E8%92%99%E6%95%99%E8%82%B2&sc_us=658445523652478742&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
文学艺术在幼儿科学教育中的应用价值,"丰富的文艺作品充分地展示科学的内涵,从而能更好地对幼儿进行科学的启蒙和教育。...曾桂铭广东省海丰县中等职业技术学校都市家教(上半月)...",2016,万方,http://xueshu.baidu.com/s?wd=paperuri%3A%28133f73f4d04331b9cb7b261de741a437%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%96%87%E5%AD%A6%E8%89%BA%E6%9C%AF%E5%9C%A8%E5%B9%BC%E5%84%BF%E7%A7%91%E5%AD%A6%E6%95%99%E8%82%B2%E4%B8%AD%E7%9A%84%E5%BA%94%E7%94%A8%E4%BB%B7%E5%80%BC&sc_us=13060970212981857439&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
高职学前教育专业传统文化艺术教育思考,高职学前教育专业的学生将承担着幼儿启蒙教育的责任。在学前教育专业学生中开展...张祖清襄樊职业技术学院人文艺术学院《文教资料》...,2016,知网/万方/维普/道客巴巴(账号登陆免费),http://xueshu.baidu.com/s?wd=paperuri%3A%2877e490b6a2483bc4d353fe497572390c%29&filter=sc_long_sign&sc_ks_para=q%3D%E9%AB%98%E8%81%8C%E5%AD%A6%E5%89%8D%E6%95%99%E8%82%B2%E4%B8%93%E4%B8%9A%E4%BC%A0%E7%BB%9F%E6%96%87%E5%8C%96%E8%89%BA%E6%9C%AF%E6%95%99%E8%82%B2%E6%80%9D%E8%80%83&sc_us=10270743479499375944&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
"职业生涯规划教育从娃娃抓起,如何?","近日,以促进中小学生的职业生涯规划为主题的湖南省中小学教育科学规划课题成果观摩推广会在长沙举行。如何引导中小学生进行职业启蒙、职业认知和职业引导,是此次大...",2015,万方/知网/维普,http://xueshu.baidu.com/s?wd=paperuri%3A%28e9fab512803e5a8a4c1e212f24f32c68%29&filter=sc_long_sign&sc_ks_para=q%3D%E8%81%8C%E4%B8%9A%E7%94%9F%E6%B6%AF%E8%A7%84%E5%88%92%E6%95%99%E8%82%B2%E4%BB%8E%E5%A8%83%E5%A8%83%E6%8A%93%E8%B5%B7%2C%E5%A6%82%E4%BD%95%3F&sc_us=1223015649257104408&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
家庭是职业生涯教育的摇篮:主持人语,"摘　要:职业启蒙需要学校,但更需要家庭。家庭是儿童职业生涯教育的摇篮,家长要重点做好以下工作: 首先,家长要更新职业观念。儿童职业意识启蒙的前提是家长职业观...",2015,维普,http://xueshu.baidu.com/s?wd=paperuri%3A%280b3f7c612bc84392d10e1f3239158143%29&filter=sc_long_sign&sc_ks_para=q%3D%E5%AE%B6%E5%BA%AD%E6%98%AF%E8%81%8C%E4%B8%9A%E7%94%9F%E6%B6%AF%E6%95%99%E8%82%B2%E7%9A%84%E6%91%87%E7%AF%AE%3A%E4%B8%BB%E6%8C%81%E4%BA%BA%E8%AF%AD&sc_us=12291314310821979552&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
构建现代职业技术教育制度的理论分析与对策,"职业教育促进人的全面发展通过两种不同的方式来进行:一是传统职业教育所代表的对人的劳动技能提升,二是现代职业仅仅教育所代表的对人的全面发展的启蒙与教化。两者...",2015,知网/维普,http://xueshu.baidu.com/s?wd=paperuri%3A%28c68fbccf0cacfef1af6000d62453a86f%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%9E%84%E5%BB%BA%E7%8E%B0%E4%BB%A3%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E6%95%99%E8%82%B2%E5%88%B6%E5%BA%A6%E7%9A%84%E7%90%86%E8%AE%BA%E5%88%86%E6%9E%90%E4%B8%8E%E5%AF%B9%E7%AD%96&sc_us=11924556082096155327&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
